ProductKey;CultureName;ProductDescription
219;Basque;"""Zuntz natural eta sintetikoen konbinazioa, lehor mantentzen da eta bigungarri egokia eskaintzen du."""
219;Bosnian (Cyrillic);Комбинација природних и умјетних влакана остаје суха и пружа идеалну удобност сједишта.
219;Bosnian (Latin);Kombinacija prirodnih i umjetnih vlakana ostaje suha i pruža idealnu udobnost sjedišta.
219;Brazilian;"Combinação de fibras naturais e sintéticas; permanece seco e oferece o acolchoamento ideal."
219;Bulgarian;Комбинацията от непромокаемите естествени и синтетични нишки осигурява подходящото омекотяване.
219;Catalan;La combinació de fibres naturals i sintètiques fa que la tela estigui seca sempre i proporciona un bon encoixinat.
219;Chinese - Hongkong;混合使用天然纖維及合成纖維，可保持乾燥，並提供恰到好處的避震功能。
219;Chinese - Trad;混合使用天然纖維與合成纖維，可保持乾燥，避震功能恰到好處。
219;Croatian;Kombinacija prirodnih i sintetičkih vlakana ostaje suha i pruža idealnu apsorpciju.
219;Czech;Kombinace přírodních a syntetických vláken zůstává suchá a poskytuje maximum pohodlí
219;Danish;Kombinationen af naturlige og syntetiske fibre holder sig tør og giver den helt rigtige beskyttelse.
219;Dutch;Combinatie van natuurlijke en synthetische vezels blijft droog en biedt de juiste polstering.
219;Estonian;"""Looduslike- ja kunstkiudude kombinatsioon püsib kuiv, tagades just õige pehmenduse."""
219;Farsi;ترکیب الیاف طبیعی و مصنوعی موجب می شود صندلی خشک بماند و راحتی مناسب را فراهم آورد.
219;Finnish;Luonnonkuitujen ja keinokuitujen sekoitus pysyy kuivana ja pehmustaa juuri sen verran kuin tarvitsee.
219;Galician;Combinación de fibras naturais e sintéticas que se mantén seco e proporciona a comodidade necesaria.
219;Greek;Συνδυασμός φυσικών και συνθετικών ινών που παραμένουν στεγνές και παρέχουν την κατάλληλη άνεση.
219;Gujrati;"કુદરતી તથા સિન્થેટિક ફાઇબરનું સંયોજન કોરું રહે છે અને ગાદીની આવશ્યક માત્રા પૂરી પાડે છે. "
219;Hindi;"प्राकृतिक और कृत्रिम रेशों का सम्मिश्रण हमेशा सूखा रहता है और सही बैठक देता है. "
219;Hungarian;"""A természetes és műszálas anyagok kombinációja száraz marad, és optimális párnázottságot biztosít."""
219;Icelandic;Samsetning náttúrulegra- og gervitrefja heldur honum þurrum. Þægilegt að sitja á.
219;Indonesian;Kombinasi antara serat alami dan sintetis tetap kering dan menyediakan bantalan yang sesuai.
219;Inuktitut;w4y?sbzl wlx6Li nNymZu c9lN6b9Mbi4 x7ml c9lN3b4n/i4 Xi6ymw8N§]hi4.
219;Irish;Fanann an cumasc de shnáithíní nádúrtha agus saorga tirim agus soláthraíonn sé an stuáil chruinn cheart.
219;Italian;Combinazione di fibre naturali e sintetiche: rimane asciutta e offre il comfort necessario.
219;Kannada;ನೈಸರ್ಗಿಕ ಮತ್ತು ಸಿಂಥೆಟಿಕ್ ಫೈಬರ್ ಮಿಶ್ರಣವು ಶುಷ್ಕವಾಗಿ ಇರುತ್ತದೆ ಮತ್ತು ಉತ್ತಮ ಮೆತ್ತನೆಯ ಅನುಭವ ನೀಡುತ್ತದೆ.
219;Kazakh;"Табиғи және синтетикалық талшықтар құрғақ күйінде сақталады және тек тиісті демпфирлеумен қамтамасыз етеді. "
219;Konkani;"नैसर्गीक आनी कृत्रीम फायबराचें मिश्रण आशिल्ल्यान तें सुकें उरता आनी योग्य रितीन आरामशीर थारता. "
219;Korean;천연 섬유와 합성 섬유를 함께 사용하여 수분이 잘 증발되고 너무 푹신하지도 딱딱하지도 않은 알맞은 쿠션을 제공합니다.
219;Latvian;"""Materiāls, kas sastāv no dabīgajām un sintētiskajām šķiedrām, nesamirkst un nodrošina ērtu polsterējumu."""
219;Lithuanian;"Natūralaus ir sintetinio pluošto derinys išlieka sausas ir tinkamai apsaugo. "
219;Luxenbourgish;"Kombinatioun aus natierlechen an syntheteschen Faser; bleift dréchen an offréiert genau dee richtegen Confort."
219;Macedonian;Комбинацијата на природни и синтетички влакна останува сува и ја обезбедува токму потребната удобност.
219;Malaysian;Gabungan gentian semula jadi dan sintetik kekal kering dan memberikan pengkusyenan yang sesuai.
219;Maori;"""He whiringa weu māori, weu mea waihanga hoki e maroke ai tonu, ā, ka tika hoki te aupuru."""
219;Marathi;नैसर्गिक आणि कृत्रिम धाग्यांचे एकत्रीकरण कोरडे राहते आणि अगदी योग्य असे कुशनिंग उपलब्ध करते.
219;Nepali;प्राकृतिक र रासायनिक धागोको मिश्रण सुकेको रहन्‍छ र सिटलाई एकदम नरम र सही आराम दिने बनाउँछ.
219;Norwegian;Kombinasjonen av naturlige og syntetiske fibre holder seg tørr og gir akkurat riktig dempning.
219;Nynorsk;Kombinasjonen av naturlege og syntetiske fibrar held seg tørr og gir akkurat riktig demping.
219;Pashto;د طبیعی او مصنوعی تارونو ترکیب وچ پاتی کیږی او یوه هوسا طبقه تشکیلوی.
219;Polish;"""Połączenie naturalnych i syntetycznych włókien umożliwia zachowanie suchości, a przez to odpowiedniego zabezpieczenia przeciwwstrząsowego."""
219;Portuguese (European);A combinação de fibras naturais e sintéticas mantém-se seca e proporciona a protecção adequada.
219;Punjabi;ਕੁਦਰਤੀ ਅਤੇ ਸਿਨਥੈਟਿਕ ਰੇਸ਼ਿਆਂ ਦਾ ਮਿਸ਼ਰਣ ਸੁੱਕਾ ਰਹਿੰਦਾ ਹੈ ਅਤੇ ਬਿਲਕੁਲ ਸਹੀ ਗੱਦਾ ਮੁਹੱਈਆ ਕਰਦਾ ਹੈ।
219;Quecha;"""Mama pachamanta lluqsiq qaytu, runapa ruwasqan qaytuwan tupachisqa, nuyuta chakichin kaymi allin kanapaq."""
219;Romanian;Combinaţia de fibre naturale şi sintetice rămâne uscată şi asigură o amortizare adecvată.
219;Rumansh;Cumbinaziun da fibras natiralas e sinteticas: resta sitga e porscha il confort necessari.
219;Russian;Сочетание натуральных и синтетических волокон отводит влагу и снижает вибрацию.
219;Serbian - Cyrillic;Комбинација природних и вештачких влакана остаје сува и пружа идеалну удобност седишта.
219;Serbian - Latin;Kombinacija prirodnih i veštačkih vlakana ostaje suva i pruža idealnu udobnost sedišta.
219;Slovak;Vďaka kombinácii prírodných a syntetických vláken ostáva prilba stále suchá a poskytuje to pravé tlmenie.
219;Slovenian;"""Kombinacija naravnih in sintetičnih vlaken, ki ostane suha in ponuja ravno pravšnjo oblazinjenje."""
219;Spanish;La combinación de fibras naturales y sintéticas evita la humedad y ofrece la comodidad necesaria.
219;Swahili;Mchanganyiko wa nyuzi asili na za sanisi hubaki zikiwa zimekauka na hutoa ulinzi unaofaa.
219;Swedish;Kombinationen av naturlig och syntetisk fiber håller fukten borta och ger också den rätta dämpningen.
219;Tamil;"""இயற்கை மற்றும் செயற்கை இழைகள் கூட்டமைவு உலர்ந்து இருக்கும், மேலும் மெத்தை போன்ற உணர்வை அளிக்கிறது. """
219;Telugu;సహజ మరియు సింధటిక్ ఫైబర్ల సమ్మిశ్రమం పొడిగా ఉంచుతుంది మరియు ఖచ్ఛితమైన కుషనింగ్ ఇస్తుంది.
219;Tswana;"Tlhakanyo ya ditlhale tsa tlhago le tsa maitirelo e nna e omile e bile e fa mosamo o o simaeng. "
219;Ukrainian;"""Завдяки поєднанню природних і синтетичних волокон, що не намокають, досягається бажаний рівень амортизації."""
219;Urdu;قدرتی اور مصنوعی فائبر کا امتزاج خشک رہتا ہے اور صحیح گدا فراہم کرتا ہے۔
219;Vietnamese;Sự kết hợp giữa sợi tự nhiên và nhân tạo giúp đảm bảo khô thoáng và đệm tốt.
219;Welsh;Mae'r cyfuniad o edafedd naturiol a synthetig yn aros yn sych ac yn darparu digon o glustogi.
219;Zulu;Ingxube yamafaybha emvelo nalawo okungesiwo awemvelo yenza sihlale somile futhi sihlinzeka ngokhushini okahle.
220;Afrikaans;"""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
220;Albanian;"""Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."""
220;Basque;"""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
220;Bosnian (Cyrillic);"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
220;Bosnian (Latin);"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
220;Brazilian;"""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
220;Bulgarian;"""Универсален дизайн, добра вентилация, малко тегло, подвижна козирка."""
220;Catalan;"""Mida universal, ben ventilat, lleuger, visor extraïble."""
220;Chinese - Hongkong;適合男女老幼的設計、透氣通風、質地輕巧，且附有可拆式帽簷。
220;Chinese - Trad;無差別設計，通風透氣，質地輕巧，帽簷可拆裝。
220;Croatian;"""Univerzalan, prozračan i lagan uklonjivi vizir."""
220;Czech;"""Univerzální, vzdušný a odlehčený zacvakávací štítek"""
220;Danish;"""Let og godt ventileret universalvisir, der kan klikkes på."""
220;Dutch;"""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
220;Estonian;"""Universaalse sobivusega, hea õhutusega, kerge, klõps-kinnitusega visiir."""
220;Farsi;"""آفتابگیر با قابلیت نصب برای همه مدل ها، با تهویه مناسب و سبک وزن."""
220;Finnish;"""Vakiokoko, hyvät tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
220;Galician;"""Talle única, ben ventilado, lixeiro, con viseira incorporada."""
220;Greek;"""Ένα μέγεθος, καλός εξαερισμός, ελαφρύ, προσαρτώμενη προσωπίδα."""
220;Gujrati;"""તમામ જગ્યા માટે અનુકૂળ, હવાની યોગ્ય અવર-જવર, હળવું વજન ધરાવતું સ્નૅપ-ઑન વાઇઝર. """
220;Hindi;"""युनिवर्सल फिट, हवादार, हल्के वज़न की, स्नेप-ऑन वायसर.  """
220;Hungarian;"""Egyetlen univerzális méret, jól szellőzik, pehelykönnyű, rápattintható napellenzővel."""
220;Icelandic;"""Passar öllum, gott loftflæði, léttur. Með ásmellanlegu skyggni."""
220;Indonesian;"""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
220;Inuktitut;"""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
220;Irish;"""Tá an scáthlán éadrom aeraithe go maith, oireann sé do chách agus cuirtear ina áit é de smeach."""
220;Italian;"""Visiera leggera, aerodinamica, misura unica, amovibile."""
220;Kannada;"""ಎಲ್ಲರಿಗೂ ಹೊಂದುವಂತಹದ್ದು, ವಾತಾನುಕೂಲಿ, ಹಗುರ, ಶಿರಸ್ತ್ರಾಣದೊಂದಿಗೆ ಉತ್ತಮವಾಗಿರುತ್ತದೆ."""
220;Kazakh;"""Әмбебап үйлесімді, жақсы желдетілетін, жеңіл, бекітілмелі шлем. """
220;Konkani;"""सर्वव्यापक नदरेन बरें, सामकें ल्हव आनी मदींच तुट्टा तसली."""
220;Korean;가볍고 잘 휘어지는 스냅온 바이져로 어디에나 잘 맞습니다.
220;Latvian;Universāls un viegls piepogājams sejas aizsegs ar labu gaisa plūsmu.
220;Lithuanian;"""Universaliai tinkantis, gerai vėdinamas, prisegamas antveidis."""
220;Luxenbourgish;"""Eng Gréisst, otmungsaktiv, liicht, mat enger Visière, déi een ka rofhuelen."""
220;Macedonian;"""Универзална големина, добра вентилација, мала тежина, визир што се отстранува."""
220;Malaysian;Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
220;Maori;"""He pare pōtae ka taea e te katoa te whakamau, he māmā te taumaha, he ngāwari te whakahono. """
220;Marathi;"""जागतिक फिट, उत्तम-वायूवीजन, वजनाला हलका, स्नॅप-ऑन वायझर."""
220;Nepali;"""सबैलाई सुहाउने, हवादार, हलुकी, बन्‍द नहुने भाइजर."""
220;Norwegian;"""Universalstørrelse, godt ventilert, lav vekt, avtakbart visir."""
220;Nynorsk;"""Universalstorleik, godt ventilert, låg vekt, visiret kan takast av."""
220;Pashto;"""عمومی اندازه،_سپک وزن لرونکی، هواکش لرونکی، او په اسانه توګه دپیک وصلیدل."""
220;Polish;"""Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."""
220;Portuguese (European);"""Viseira de ajuste universal, com respiradouros, leve e de encaixe."""
220;Punjabi;"""ਹਰ ਇੱਕ ਵਿਅਕਤੀ ਦੇ ਫਿਟ ਆ ਸਕਦਾ ਹੈ, ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਾਲ ਹਵਾਦਾਰ, ਹਲਕਾ, ਹੁੱਕ ਨਾਲ ਬੰਦ ਹੋਣ ਵਾਲਾ ਵਾਈਜ਼ਰ।"""
220;Quecha;"""Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."""
220;Romanian;"""Vizor cu montaj universal, bine aerisit şi cu greutate redusă."""
220;Rumansh;"""Leva, ariada, grondezza unitara, cun in visur movibel."""
220;Russian;"""Механизм подгонки по размеру, отличная вентиляция, легкий вес, съемный козырек."""
220;Serbian - Cyrillic;"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
220;Serbian - Latin;"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
220;Slovak;"""Chránič prilby, ktorý vyhovuje každému, je priedušný, ľahký a pripevňuje sa zacvaknutím."""
220;Slovenian;"""Lahek, snemljiv in zračen univerzalni vizir."""
220;Spanish;"""Universal, ventilada, ligera y con visor acoplable."""
220;Swahili;"""Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."""
220;Swedish;"""Universal passform, bra luftgenomströmning, lätt, fästbar skärm."""
220;Tamil;"""அனைவருக்கும் பொருந்தக்கூடியது, காற்றோட்டமானது, இலேசானது, எளிதில் அணிந்துகொள்ளும் வைஸர்."""
220;Telugu;"""అందరికీ సరిపోయే, బాగా గాలి సోకే, తేలికయిన రేస్ హెల్మెట్."""
220;Tswana;"""Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela """
220;Ukrainian;"""Вентильований пристібний козирок із легкого матеріалу, розмір регулюється."""
220;Urdu;"""عالمگیر موزوں، اچھی طرح ہوادار، ہلکا، وائزر پر سنیپ۔"""
220;Vietnamese;"""Mũ bảo hiểm vừa cho tất cả, thoáng và có trọng lượng nhẹ."""
220;Welsh;"""Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."""
220;Zulu;"""Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."""
221;Afrikaans;"""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
221;Albanian;"""Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."""
221;Basque;"""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
221;Bosnian (Cyrillic);"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
221;Bosnian (Latin);"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
221;Brazilian;"""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
221;Bulgarian;"""Универсален дизайн, добра вентилация, малко тегло, подвижна козирка."""
221;Catalan;"""Mida universal, ben ventilat, lleuger, visor extraïble."""
221;Chinese - Hongkong;適合男女老幼的設計、透氣通風、質地輕巧，且附有可拆式帽簷。
221;Chinese - Trad;無差別設計，通風透氣，質地輕巧，帽簷可拆裝。
221;Croatian;"""Univerzalan, prozračan i lagan uklonjivi vizir."""
221;Czech;"""Univerzální, vzdušný a odlehčený zacvakávací štítek"""
221;Danish;"""Let og godt ventileret universalvisir, der kan klikkes på."""
221;Dutch;"""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
221;Estonian;"""Universaalse sobivusega, hea õhutusega, kerge, klõps-kinnitusega visiir."""
221;Farsi;"""آفتابگیر با قابلیت نصب برای همه مدل ها، با تهویه مناسب و سبک وزن."""
221;Finnish;"""Vakiokoko, hyvät tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
221;Galician;"""Talle única, ben ventilado, lixeiro, con viseira incorporada."""
221;Greek;"""Ένα μέγεθος, καλός εξαερισμός, ελαφρύ, προσαρτώμενη προσωπίδα."""
221;Gujrati;"""તમામ જગ્યા માટે અનુકૂળ, હવાની યોગ્ય અવર-જવર, હળવું વજન ધરાવતું સ્નૅપ-ઑન વાઇઝર. """
221;Hindi;"""युनिवर्सल फिट, हवादार, हल्के वज़न की, स्नेप-ऑन वायसर.  """
221;Hungarian;"""Egyetlen univerzális méret, jól szellőzik, pehelykönnyű, rápattintható napellenzővel."""
221;Icelandic;"""Passar öllum, gott loftflæði, léttur. Með ásmellanlegu skyggni."""
221;Indonesian;"""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
221;Inuktitut;"""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
221;Irish;"""Tá an scáthlán éadrom aeraithe go maith, oireann sé do chách agus cuirtear ina áit é de smeach."""
221;Italian;"""Visiera leggera, aerodinamica, misura unica, amovibile."""
221;Kannada;"""ಎಲ್ಲರಿಗೂ ಹೊಂದುವಂತಹದ್ದು, ವಾತಾನುಕೂಲಿ, ಹಗುರ, ಶಿರಸ್ತ್ರಾಣದೊಂದಿಗೆ ಉತ್ತಮವಾಗಿರುತ್ತದೆ."""
221;Kazakh;"""Әмбебап үйлесімді, жақсы желдетілетін, жеңіл, бекітілмелі шлем. """
221;Konkani;"""सर्वव्यापक नदरेन बरें, सामकें ल्हव आनी मदींच तुट्टा तसली."""
221;Korean;가볍고 잘 휘어지는 스냅온 바이져로 어디에나 잘 맞습니다.
221;Latvian;Universāls un viegls piepogājams sejas aizsegs ar labu gaisa plūsmu.
221;Lithuanian;"""Universaliai tinkantis, gerai vėdinamas, prisegamas antveidis."""
221;Luxenbourgish;"""Eng Gréisst, otmungsaktiv, liicht, mat enger Visière, déi een ka rofhuelen."""
221;Macedonian;"""Универзална големина, добра вентилација, мала тежина, визир што се отстранува."""
221;Malaysian;Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
221;Maori;"""He pare pōtae ka taea e te katoa te whakamau, he māmā te taumaha, he ngāwari te whakahono. """
221;Marathi;"""जागतिक फिट, उत्तम-वायूवीजन, वजनाला हलका, स्नॅप-ऑन वायझर."""
221;Nepali;"""सबैलाई सुहाउने, हवादार, हलुकी, बन्‍द नहुने भाइजर."""
221;Norwegian;"""Universalstørrelse, godt ventilert, lav vekt, avtakbart visir."""
221;Nynorsk;"""Universalstorleik, godt ventilert, låg vekt, visiret kan takast av."""
221;Pashto;"""عمومی اندازه،_سپک وزن لرونکی، هواکش لرونکی، او په اسانه توګه دپیک وصلیدل."""
221;Polish;"""Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."""
221;Portuguese (European);"""Viseira de ajuste universal, com respiradouros, leve e de encaixe."""
221;Punjabi;"""ਹਰ ਇੱਕ ਵਿਅਕਤੀ ਦੇ ਫਿਟ ਆ ਸਕਦਾ ਹੈ, ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਾਲ ਹਵਾਦਾਰ, ਹਲਕਾ, ਹੁੱਕ ਨਾਲ ਬੰਦ ਹੋਣ ਵਾਲਾ ਵਾਈਜ਼ਰ।"""
221;Quecha;"""Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."""
221;Romanian;"""Vizor cu montaj universal, bine aerisit şi cu greutate redusă."""
221;Rumansh;"""Leva, ariada, grondezza unitara, cun in visur movibel."""
221;Russian;"""Механизм подгонки по размеру, отличная вентиляция, легкий вес, съемный козырек."""
221;Serbian - Cyrillic;"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
221;Serbian - Latin;"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
221;Slovak;"""Chránič prilby, ktorý vyhovuje každému, je priedušný, ľahký a pripevňuje sa zacvaknutím."""
221;Slovenian;"""Lahek, snemljiv in zračen univerzalni vizir."""
221;Spanish;"""Universal, ventilada, ligera y con visor acoplable."""
221;Swahili;"""Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."""
221;Swedish;"""Universal passform, bra luftgenomströmning, lätt, fästbar skärm."""
221;Tamil;"""அனைவருக்கும் பொருந்தக்கூடியது, காற்றோட்டமானது, இலேசானது, எளிதில் அணிந்துகொள்ளும் வைஸர்."""
221;Telugu;"""అందరికీ సరిపోయే, బాగా గాలి సోకే, తేలికయిన రేస్ హెల్మెట్."""
221;Tswana;"""Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela """
221;Ukrainian;"""Вентильований пристібний козирок із легкого матеріалу, розмір регулюється."""
221;Urdu;"""عالمگیر موزوں، اچھی طرح ہوادار، ہلکا، وائزر پر سنیپ۔"""
221;Vietnamese;"""Mũ bảo hiểm vừa cho tất cả, thoáng và có trọng lượng nhẹ."""
221;Welsh;"""Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."""
221;Zulu;"""Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."""
222;Afrikaans;"""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
222;Albanian;"""Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."""
222;Basque;"""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
222;Bosnian (Cyrillic);"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
222;Bosnian (Latin);"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
222;Brazilian;"""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
222;Bulgarian;"""Универсален дизайн, добра вентилация, малко тегло, подвижна козирка."""
222;Catalan;"""Mida universal, ben ventilat, lleuger, visor extraïble."""
222;Chinese - Hongkong;適合男女老幼的設計、透氣通風、質地輕巧，且附有可拆式帽簷。
222;Chinese - Trad;無差別設計，通風透氣，質地輕巧，帽簷可拆裝。
222;Croatian;"""Univerzalan, prozračan i lagan uklonjivi vizir."""
222;Czech;"""Univerzální, vzdušný a odlehčený zacvakávací štítek"""
222;Danish;"""Let og godt ventileret universalvisir, der kan klikkes på."""
222;Dutch;"""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
222;Estonian;"""Universaalse sobivusega, hea õhutusega, kerge, klõps-kinnitusega visiir."""
222;Farsi;"""آفتابگیر با قابلیت نصب برای همه مدل ها، با تهویه مناسب و سبک وزن."""
222;Finnish;"""Vakiokoko, hyvät tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
222;Galician;"""Talle única, ben ventilado, lixeiro, con viseira incorporada."""
222;Greek;"""Ένα μέγεθος, καλός εξαερισμός, ελαφρύ, προσαρτώμενη προσωπίδα."""
222;Gujrati;"""તમામ જગ્યા માટે અનુકૂળ, હવાની યોગ્ય અવર-જવર, હળવું વજન ધરાવતું સ્નૅપ-ઑન વાઇઝર. """
222;Hindi;"""युनिवर्सल फिट, हवादार, हल्के वज़न की, स्नेप-ऑन वायसर.  """
222;Hungarian;"""Egyetlen univerzális méret, jól szellőzik, pehelykönnyű, rápattintható napellenzővel."""
222;Icelandic;"""Passar öllum, gott loftflæði, léttur. Með ásmellanlegu skyggni."""
222;Indonesian;"""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
222;Inuktitut;"""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
222;Irish;"""Tá an scáthlán éadrom aeraithe go maith, oireann sé do chách agus cuirtear ina áit é de smeach."""
222;Italian;"""Visiera leggera, aerodinamica, misura unica, amovibile."""
222;Kannada;"""ಎಲ್ಲರಿಗೂ ಹೊಂದುವಂತಹದ್ದು, ವಾತಾನುಕೂಲಿ, ಹಗುರ, ಶಿರಸ್ತ್ರಾಣದೊಂದಿಗೆ ಉತ್ತಮವಾಗಿರುತ್ತದೆ."""
222;Kazakh;"""Әмбебап үйлесімді, жақсы желдетілетін, жеңіл, бекітілмелі шлем. """
222;Konkani;"""सर्वव्यापक नदरेन बरें, सामकें ल्हव आनी मदींच तुट्टा तसली."""
222;Korean;가볍고 잘 휘어지는 스냅온 바이져로 어디에나 잘 맞습니다.
222;Latvian;Universāls un viegls piepogājams sejas aizsegs ar labu gaisa plūsmu.
222;Lithuanian;"""Universaliai tinkantis, gerai vėdinamas, prisegamas antveidis."""
222;Luxenbourgish;"""Eng Gréisst, otmungsaktiv, liicht, mat enger Visière, déi een ka rofhuelen."""
222;Macedonian;"""Универзална големина, добра вентилација, мала тежина, визир што се отстранува."""
222;Malaysian;Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
222;Maori;"""He pare pōtae ka taea e te katoa te whakamau, he māmā te taumaha, he ngāwari te whakahono. """
222;Marathi;"""जागतिक फिट, उत्तम-वायूवीजन, वजनाला हलका, स्नॅप-ऑन वायझर."""
222;Nepali;"""सबैलाई सुहाउने, हवादार, हलुकी, बन्‍द नहुने भाइजर."""
222;Norwegian;"""Universalstørrelse, godt ventilert, lav vekt, avtakbart visir."""
222;Nynorsk;"""Universalstorleik, godt ventilert, låg vekt, visiret kan takast av."""
222;Pashto;"""عمومی اندازه،_سپک وزن لرونکی، هواکش لرونکی، او په اسانه توګه دپیک وصلیدل."""
222;Polish;"""Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."""
222;Portuguese (European);"""Viseira de ajuste universal, com respiradouros, leve e de encaixe."""
222;Punjabi;"""ਹਰ ਇੱਕ ਵਿਅਕਤੀ ਦੇ ਫਿਟ ਆ ਸਕਦਾ ਹੈ, ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਾਲ ਹਵਾਦਾਰ, ਹਲਕਾ, ਹੁੱਕ ਨਾਲ ਬੰਦ ਹੋਣ ਵਾਲਾ ਵਾਈਜ਼ਰ।"""
222;Quecha;"""Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."""
222;Romanian;"""Vizor cu montaj universal, bine aerisit şi cu greutate redusă."""
222;Rumansh;"""Leva, ariada, grondezza unitara, cun in visur movibel."""
222;Russian;"""Механизм подгонки по размеру, отличная вентиляция, легкий вес, съемный козырек."""
222;Serbian - Cyrillic;"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
222;Serbian - Latin;"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
222;Slovak;"""Chránič prilby, ktorý vyhovuje každému, je priedušný, ľahký a pripevňuje sa zacvaknutím."""
222;Slovenian;"""Lahek, snemljiv in zračen univerzalni vizir."""
222;Spanish;"""Universal, ventilada, ligera y con visor acoplable."""
222;Swahili;"""Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."""
222;Swedish;"""Universal passform, bra luftgenomströmning, lätt, fästbar skärm."""
222;Tamil;"""அனைவருக்கும் பொருந்தக்கூடியது, காற்றோட்டமானது, இலேசானது, எளிதில் அணிந்துகொள்ளும் வைஸர்."""
222;Telugu;"""అందరికీ సరిపోయే, బాగా గాలి సోకే, తేలికయిన రేస్ హెల్మెట్."""
222;Tswana;"""Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela """
222;Ukrainian;"""Вентильований пристібний козирок із легкого матеріалу, розмір регулюється."""
222;Urdu;"""عالمگیر موزوں، اچھی طرح ہوادار، ہلکا، وائزر پر سنیپ۔"""
222;Vietnamese;"""Mũ bảo hiểm vừa cho tất cả, thoáng và có trọng lượng nhẹ."""
